nome_azienda,categoria,valori,anno
504,STUDENTESSA,4.0,8
504,IN CERCA DI PRIMA OCCUPAZIONE,3.0,8
504,DISOCCUPATA,19.0,8
504,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",2.0,8
504,CASALINGA,13.0,8
504,OCCUPATA,71.0,8
505,STUDENTESSA,16.0,8
505,IN CERCA DI PRIMA OCCUPAZIONE,3.0,8
505,DISOCCUPATA,41.0,8
505,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",1.0,8
505,CASALINGA,32.0,8
505,OCCUPATA,84.0,8
506,STUDENTESSA,51.0,8
506,IN CERCA DI PRIMA OCCUPAZIONE,4.0,8
506,DISOCCUPATA,86.0,8
506,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",2.0,8
506,CASALINGA,47.0,8
506,OCCUPATA,288.0,8
507,STUDENTESSA,38.0,8
507,DISOCCUPATA,60.0,8
507,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",2.0,8
507,CASALINGA,29.0,8
507,OCCUPATA,211.0,8
508,STUDENTESSA,29.0,8
508,IN CERCA DI PRIMA OCCUPAZIONE,2.0,8
508,DISOCCUPATA,56.0,8
508,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",3.0,8
508,CASALINGA,54.0,8
508,OCCUPATA,177.0,8
509,STUDENTESSA,25.0,8
509,IN CERCA DI PRIMA OCCUPAZIONE,3.0,8
509,DISOCCUPATA,55.0,8
509,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",3.0,8
509,CASALINGA,76.0,8
509,OCCUPATA,205.0,8
901,STUDENTESSA,20.0,8
901,IN CERCA DI PRIMA OCCUPAZIONE,4.0,8
901,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",2.0,8
901,DISOCCUPATA,72.0,8
901,CASALINGA,25.0,8
901,OCCUPATA,146.0,8
912,STUDENTESSA,43.0,8
912,IN CERCA DI PRIMA OCCUPAZIONE,2.0,8
912,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",5.0,8
912,DISOCCUPATA,128.0,8
912,CASALINGA,50.0,8
912,OCCUPATA,379.0,8
501,STUDENTESSA,8.0,9
501,IN CERCA DI PRIMA OCCUPAZIONE,1.0,9
501,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",1.0,9
501,DISOCCUPATA,18.0,9
501,CASALINGA,11.0,9
501,OCCUPATA,117.0,9
502,STUDENTESSA,75.0,9
502,IN CERCA DI PRIMA OCCUPAZIONE,3.0,9
502,DISOCCUPATA,185.0,9
502,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",9.0,9
502,CASALINGA,101.0,9
502,OCCUPATA,420.0,9
503,STUDENTESSA,66.0,9
503,IN CERCA DI PRIMA OCCUPAZIONE,6.0,9
503,DISOCCUPATA,156.0,9
503,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",2.0,9
503,CASALINGA,69.0,9
503,OCCUPATA,345.0,9
504,STUDENTESSA,12.0,9
504,DISOCCUPATA,14.0,9
504,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",1.0,9
504,CASALINGA,10.0,9
504,OCCUPATA,37.0,9
505,STUDENTESSA,9.0,9
505,DISOCCUPATA,20.0,9
505,CASALINGA,22.0,9
505,OCCUPATA,95.0,9
506,STUDENTESSA,71.0,9
506,IN CERCA DI PRIMA OCCUPAZIONE,5.0,9
506,DISOCCUPATA,107.0,9
506,CASALINGA,47.0,9
506,OCCUPATA,301.0,9
507,STUDENTESSA,28.0,9
507,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",3.0,9
507,DISOCCUPATA,84.0,9
507,CASALINGA,22.0,9
507,OCCUPATA,200.0,9
508,STUDENTESSA,42.0,9
508,IN CERCA DI PRIMA OCCUPAZIONE,1.0,9
508,DISOCCUPATA,81.0,9
508,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",2.0,9
508,CASALINGA,54.0,9
508,OCCUPATA,228.0,9
509,STUDENTESSA,34.0,9
509,IN CERCA DI PRIMA OCCUPAZIONE,9.0,9
509,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",2.0,9
509,DISOCCUPATA,77.0,9
509,CASALINGA,79.0,9
509,OCCUPATA,204.0,9
901,STUDENTESSA,25.0,9
901,IN CERCA DI PRIMA OCCUPAZIONE,5.0,9
901,DISOCCUPATA,53.0,9
901,CASALINGA,19.0,9
901,OCCUPATA,155.0,9
912,STUDENTESSA,58.0,9
912,DISOCCUPATA,98.0,9
912,"ALTRA CONDIZIONE DIPENDENTE(APPRENDISTA, LAVORO A DOMICILI, ECC)",2.0,9
912,CASALINGA,63.0,9
912,OCCUPATA,295.0,9
